Titel,Untertitel,Author_id,Author,Pubikationsjahr,Schlagwort,Genre,Textausschnitt,Textausschnitt online kostenfrei verfügbar,Sprache
Ein Märchen von einer Tonne,,7,Jonathan Swift,1704,Satire,Roman,"Denn sie hatten Fischschwänze und konnten doch gelegentlich auch jeden Vogel in der Luft im Fluge schlagen. Peter gab diesen Bullen allerlei zu tun. Bisweilen liess er sie brüllen, damit sie ungezogene Knaben erschreckten und sie zur Ruhe brachten. Bisweilen schickte er sie mit wichtigen Missionen aus; und es war wunderbar, und vielleicht wird der vorsichtige Leser sich bedenken, es zu glauben, es zeigte sich ein ›appetitus sensibilis‹, der von ihren edlen Ahnen, den Hütern des goldenen Fliesses, her durch die ganze Familie zu verfolgen ist; sie liebten das Gold so sehr, dass sie, wenn Peter sie ausschickte, und geschah es auch nur, um ein Kompliment zu überbringen, alsbald brüllten und spien, rülpsten und pissten und furzten und Flammen bliesen und in beständigem Aufruhr blieben, bis man ihnen ein Stück Goldes hinwarf; dann aber wurden sie ›pulveris exigui jactu‹ still und ruhig wie Lämmer. Kurz, ob es nun in geheimem Einverständnis oder mit der Ermutigung ihres Herrn geschah, oder ob ihre eigene gierige Liebe zum Golde daran schuld war, oder schliesslich vielleicht gar beides zugleich, gewiss ist, dass sie nichts andres waren als eine Art handfester, eisenfresserischer Bettler; und wo es ihnen nicht gelang, ein Almosen zu erpressen, da liessen sie die Weiber Fehlgeburten tun und Kinder in Krämpfe fallen. Schliesslich wurden sie für die ganze Gegend so sehr zur Plage, dass einige Herren aus dem Nordwesten sich ein Pack echter englischer Bulldoggen holten und sie so furchtbar hetzten, dass sie es hinfort unablässig spürten.",ja,de
Gullivers Reisen,,7,Jonathan Swift,1726,Fantasy,Roman,"Niemand ärgerte und kränkte mich jemals so sehr wie der Zwerg der Königin. Da dieser nämlich eine solche Körperkleinheit besaß, die man bisher noch nie im Lande gesehen hatte (ich glaube wirklich, daß er nicht höher als dreißig Fuß war), ward er so unverschämt, als er ein noch unter ihm stehendes Geschöpf erblickte, daß er sich stets zu blähen und großzuthun pflegte, so oft er im Vorzimmer an mir vorüberging, während ich auf dem Tische stand und mich mit den Herrn und Damen unterhielt. Alsdann unterdrückte er selten einige spitze Worte über meine » Kleinheit.« Ich rächte mich an ihm dadurch, daß ich ihn Bruder nannte, zum Ringen aufforderte und Erwiderungen gab, wie sie im Munde der Hofpagen gewöhnlich sind. Eines Tages war diese boshafte, junge Katze über etwas, das ich ihm sagte, so verdrießlich, daß er auf die Seitenlehne des Armstuhls Seiner Majestät kletterte, mich um die Mitte meines Leibes packte, da ich ohne an Arges zu denken, ruhig da saß, in eine silberne Schaale voll Milch hineinwarf und dann so schnell wie möglich fortlief. Ich mußte zuerst mit dem Kopfe untertauchen, und wäre ich kein guter Schwimmer gewesen, so hätte es mir schlimm ergehen können. Glumdalclitch befand sich damals gerade am andern Ende des Zimmers, und die Königin war so erschrocken, daß es ihr an Geistesgegenwart fehlte, mir zu helfen. Allein meine kleine Wärterin lief herbei um mich zu retten und zog mich heraus, nachdem ich ungefähr ein Quart Milch verschluckt hatte. Ich wurde zu Bett gebracht, erlitt jedoch keinen besondern Schaden, als daß mein Anzug vollkommen verdorben war.",ja,de
Gullivers Reisen,,7,Jonathan Swift,1726,Fantasy,Roman,"Durch angestrengtes Studium hatte ich mir eine bedeutende Kenntniß der Landessprache verschafft. Es war mir aber langweilig auf einer Insel zu bleiben, wo ich so wenig Ermuthigung erhielt, und beschloß deßhalb, sie mit der ersten Gelegenheit zu verlassen. An dem Hofe befand sich ein vornehmer Mann, welcher mit dem Könige nahe verwandt und deßhalb allein mit Achtung behandelt wurde. Im Uebrigen hielt man ihn für die unwissendste und dummste Person. Er hatte der Krone viele ausgezeichnete Dienste erwiesen, besaß Talente und äußere Bildung, Rechtschaffenheit und Ehrgefühl, allein durchaus kein musikalisches Gehör, so daß seine Feinde behaupten konnten, er habe häufig den Takt zu unrechter Zeit angegeben. Auch konnten ihm seine Lehrer nur mit äußerster Schwierigkeit die leichtesten mathematischen Sätze beibringen. Er hatte die Güte, mir häufig Gunstbezeugungen zu erweisen, und wünschte Kenntniß von den Angelegenheiten Europa's, von den Gesetzen, Gewohnheiten und Wissenschaften der verschiedenen von mir bereisten Länder zu erlangen. Er lieh mir ein aufmerksames Ohr und machte verschiedene sehr weise Bemerkungen über meinen Bericht. Er hatte zwei Klatscher, jedoch nur um sich der Sitte zu fügen, denn er gebrauchte sie nie, ausgenommen wenn er bei Hof war, oder ceremoniöse Besuche abstattete. Wenn wir allein waren, befahl er ihnen gewöhnlich sich zu entfernen. Ich ersuchte diesen vornehmen Herrn, mich in einer Bitte an den König, in Betreff der Erlaubniß zur Abreise, zu unterstützen. Er hatte die Güte, mir zu willfahren, wie er jedoch gnädigst bemerkte, nur mit Widerwillen. Er machte mir auch wirklich mehrere vortheilhafte Anträge, die ich jedoch mit Beweisen der größten Dankbarkeit ablehnen mußte.",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"»Und das kleine Mädchen – meine Schülerin?« »Sie ist Mr. Rochesters Mündel; er beauftragte mich, eine Gouvernante für sie zu suchen. Ich glaube, daß er die Absicht hegt, sie in –shire erziehen zu lassen. Da kommt sie mit ihrer »Bonne«, wie sie ihre Wärterin nennt.« Das Rätsel war also gelöst; diese freundliche, gütige, kleine Witwe war keine große Dame, sondern eine Untergebene wie ich selbst. Deshalb war sie mir nicht weniger lieb; im Gegenteil, ich fühlte mich wohliger als zuvor. Die Gleichheit zwischen ihr und mir bestand wirklich, – sie war nicht das Resultat bloßer Herablassung von ihrer Seite. Um so besser – meine Stellung war deshalb um so viel freier. Während ich noch über diese Entdeckung nachdachte, kam ein kleines Mädchen, welchem eine Wärterin folgte, über den Grasplatz daher gelaufen. Ich betrachtete meine Schülerin, welche mich anfangs nicht zu bemerken schien. Sie war noch ein Kind, vielleicht sieben oder acht Jahre alt, zart gebaut, blaß mit kleinen Gesichtszügen und einem Überfluß von Haar, das in Locken über die Schultern wallte. »Guten Morgen, Miß Adela,« sagte Mrs. Fairfax, »Kommen Sie her und sprechen Sie mit dieser Dame, welche Ihre Lehrerin sein wird, damit Sie eines Tages eine gescheite Dame werden.« Die Kleine kam näher. »C'est là ma gouvernante?« fragte sie zu ihrer Wärterin gewendet auf mich zeigend; diese antwortete: »Mais oui, certainement.« »Sind sie Ausländer?« fragte ich, ganz erstaunt, die französische Sprache zu hören.",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Ich ließ das Fenster herab und blickte hinaus. Millcote lag hinter uns; nach der Anzahl seiner Lichter schien es ein Ort von beträchtlicher Größe, viel größer als Lowton. So weit ich es überblicken konnte, befanden wir uns jetzt auf einer Art Weide; aber über den ganzen Distrikt lagen Häuser zerstreut; ich fühlte, daß wir uns in Regionen befanden, welche sehr verschieden von denen Lowoods; sie waren bevölkerter, aber weniger malerisch; sehr belebt, aber weniger romantisch. Die Straßen waren kotig, die Nacht war nebelig; mein Kutscher ließ sein Pferd fortwährend im Schritt gehen, und ich glaube, daß aus den anderthalb Stunden mindestens zwei wurden. Endlich wandte er sich um und sagte: »Jetzt sind wir nicht mehr weit von Thornfield.« Wieder blickte ich hinaus; wir fuhren an einer Kirche vorüber; ich sah den niedrigen, breiten Turm sich gegen den Himmel abzeichnen, seine Glocken verkündeten die Viertelstunde; dann sah ich auch eine schmale Reihe von Lichtern auf einer Anhöhe; es war ein Dorf oder ein Weiler. Nach ungefähr zehn Minuten stieg der Kutscher ab und öffnete eine Pforte; wir fuhren hindurch und sie schlug hinter uns zu. Jetzt kamen wir langsam über den großen Fahrweg des Parks und fuhren an der langen Front eines Hauses entlang; aus einem verhängten Bogenfenster fiel ein Lichtschein; alle übrigen waren dunkel. Der Wagen hielt vor der Hausthür. Eine Dienerin öffnete dieselbe; ich stieg aus und ging hinein.",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Aber ich und die übrigen, welche gesund blieben, genossen in vollen Zügen die Schönheit des Frühlings und der Gegend; man ließ uns wie Zigeuner im Walde umher streifen; wir thaten von morgens bis abends nur, was uns gefiel, gingen wohin wir wollten – und führten überhaupt ein besseres Dasein als früher. Mr. Brocklehurst und seine Familie kamen Lowood jetzt gar nicht mehr zu nahe; die Angelegenheiten der Haushaltung wurden nicht mehr geprüft; die böse Haushälterin war fort; die Furcht vor Ansteckung hatte sie fortgetrieben; ihre Nachfolgerin, welche in der Armenapotheke in Lowton Vorsteherin gewesen war, kannte die Gebräuche ihres neuen Aufenthalts noch nicht und versorgte uns mit verhältnismäßiger Freigebigkeit. Außerdem waren unserer ja weniger, die da Nahrung verlangten; die Kranken konnten wenig essen; unsere Frühstücksschüsseln wurden besser gefüllt; wenn sie keine Zeit hatte, ein regelrechtes Mittagessen herzurichten – ein Fall, der ziemlich häufig eintrat, – pflegte sie uns ein großes Stück kalter Pastete zu geben oder eine große Schnitte Brot und Käse, und diesen Proviant nahmen wir dann mit uns in den Wald hinaus, wo jede von uns ihr Lieblingsplätzchen aussuchte und ein königliches Mahl hielt. Mein Lieblingssitz war ein breiter, glatter Stein, welcher weiß und trocken mitten aus dem Waldbache herausragte; er war nur zu erreichen, indem ich durch das Wasser watete, und diese That vollbrachte ich denn ziemlich oft und zwar barfuß. Der Stein war gerade breit genug, um außer mir noch einem anderen Mädchen bequemen Platz zu gewähren; dies war Mary Ann Wilson, damals meine auserwählte Gefährtin; sie war ein kluges, beobachtendes Geschöpf, deren Gesellschaft mir Freude machte, teilweise weil sie witzig und originell war, und teilweise, weil sie Manieren und Sitten hatte, welche mir besonders zusagten.",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Jetzt kam Bessie zurück; in demselben Augenblick hörte man Mrs. Reeds Wagen über den Kies der Gartenwege rollen. »Ist das Ihre Herrin, Wärterin?« fragte Mr. Lloyd, »ich möchte noch mit ihr reden bevor ich gehe.« Bessie forderte ihn auf, ins Frühstückszimmer zu gehen und geleitete ihn hinaus. Wie ich aus den nachfolgenden Begebenheiten schloß, wagte der Apotheker während der Unterredung mit Mrs. Reed ihr anzuempfehlen, daß sie mich in eine Schule schicke; und ohne Zweifel wurde dieser Rat sehr bereitwillig angenommen, denn als ich an einem der folgenden Abende im Bette lag, und Bessie und Abbot mich schlafend glaubten, sagte letztere: »Ich glaube, die gnädige Frau ist nur zu froh, solch ein langweiliges, boshaftes Kind los zu werden; sie sieht immer aus, als beobachte sie jeden Menschen und schmiede heimliche Pläne.« – Ich glaube wahrhaftig, daß Abbot mich für eine Art kindlichen Guy FawkesGuy Fawkes, geboren 1570, Haupt der Pulververschwörung in London, 1605 hingerichtet. hielt. Bei dieser Gelegenheit erfuhr ich auch aus Miß Abbots Mitteilungen an Bessie, daß mein Vater ein armer Prediger gewesen; daß meine Mutter ihn gegen den Willen ihrer Angehörigen geheiratet habe, welche diese Heirat für erniedrigend gehalten; daß mein Großvater Reed so erzürnt über ihren Ungehorsam gewesen, daß er sie gänzlich enterbte; daß mein Vater, nachdem er kaum ein Jahr mit meiner Mutter verheiratet gewesen, ein typhöses Fieber bekommen, während er die arme Bevölkerung einer großen Fabrikstadt, in welcher seine Pfarre lag, besuchte; und daß meine arme Mutter kaum einen Monat später ihrem Gatten ins Grab folgte.",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"»Ich bin so froh« – fuhr sie fort, als sie sich mir gegenüber setzte und die Katze auf ihren Schoß nahm, »ich bin so froh, daß Sie gekommen sind. Jetzt wird das Leben hier mit einer Gefährtin ganz angenehm sein. Nun, es ist auch wohl zu allen Zeiten angenehm, denn Thornfield ist ein prächtiger alter Herrensitz; während der letzten Jahre ist es allerdings ein wenig vernachlässigt worden, aber immerhin ist es ein stattlicher Ort; aber Sie wissen wohl, selbst in dem schönsten Hause fühlt man sich zur Winterszeit unglücklich, wenn man ganz allein ist. Ich sage allein – Leah ist gewiß ein liebes Mädchen, und John und sein Weib sind anständige, brave Leute; aber sehen Sie, es sind doch immer nur Dienstboten und man kann nicht mit ihnen wie mit seinesgleichen verkehren; man muß sie sich immer zehn Schritte vom Leibe halten aus Furcht, seine Autorität zu verlieren. Sie können mir glauben, im letzten Winter – er war sehr strenge, wenn Sie sich erinnern können, und wenn es nicht schneite, tobte der Wind und es regnete – kam vom November bis zum Februar nicht eine lebende Seele in dies Haus, mit Ausnahme des Schlächters und des Postboten; und ich wurde wahrhaftig ganz melancholisch, wie ich so Abend für Abend allein dasaß. Allerdings mußte Leah mir zuweilen vorlesen, aber ich fürchte, daß das arme Mädchen von dieser Aufgabe nicht sonderlich entzückt war; sie kam sich dabei wohl wie eine Gefangene vor. Im Frühling und Sommer ging es dann natürlich besser. Sonnenschein und lange Tage machen einen so großen Unterschied. Und nun zu Anfang dieses Herbstes kam die kleine Adele Varens mit ihrer Wärterin; ein Kind bringt sofort Leben ins Haus, und jetzt, da auch Sie hier sind, werden wir am Ende gar noch ganz lustig und vergnügt werden.«",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Das Tageslicht begann aus dem roten Zimmer zu schwinden; es war nach vier Uhr, und auf den bewölkten Nachmittag folgte die trübe Dämmerung. Ich hörte, wie der Regen noch unaufhörlich gegen das Fenster der Treppe schlug, wie der Wind in den Laubgängen hinter dem Herrenhause heulte; nach und nach wurde ich so kalt wie Marmor, und dann begann mein Mut zu sinken. Die gewöhnliche Stimmung des Gedemütigtseins, Zweifel an mir selbst, hilflose Traurigkeit bemächtigten sich meiner und fielen dämpfend auf die Asche meiner dahinschwindenden Wut. Alle sagten ja, daß ich boshaft sei – vielleicht war es der Fall, denn hatte ich nicht soeben den Gedanken gehegt, mich zu Tode zu hungern? Das war doch gewiß ein Verbrechen: denn war ich bereit zu sterben? oder war das Gewölbe unter der Kanzel in der Kirche von Gateshead ein so einladendes Ende? In diesem Gewölbe lag Mr. Reed begraben, wie man mir gesagt hatte; dieser Gedanke führte mich dazu, sein Andenken herauf zu beschwören; und mit wachsendem Grauen verweilte ich bei demselben. Ich konnte mich seiner nicht erinnern; aber ich wußte, daß er mein Onkel gewesen, – der einzige Bruder meiner Mutter – daß er mich in sein Haus aufgenommen, als ich ein armes, elternloses Kind gewesen; und daß er noch in seinen letzten Augenblicken Mrs. Reed das Versprechen abgenommen hatte, mich wie ihr eigenes Kind zu erziehen und zu versorgen. ",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"»Aber wohin gehst du denn, Helen? Kannst du es sehen? Kannst du glauben?« »Ich glaube; – ich habe die feste Zuversicht: ich gehe zu Gott.« »Wo ist Gott? Was ist Gott?« »Mein Schöpfer und der deine, der niemals zerstören kann, was er geschaffen hat. Ich glaube fest an seine Macht und vertraue seiner Allgüte, Ich zähle die Stunden bis zu jener großen, bedeutungsvollen, die mich ihm zurückgeben soll, ihn mir von Angesicht zu Angesicht zeigen wird. »Du bist also sicher, Helen, daß es ein Etwas giebt, das sich Himmel nennt; und daß unsere Seelen dorthin gehen werden, wenn wir sterben?« »Ich bin sicher, daß es ein künftiges Leben giebt; ich glaube, daß Gott gut ist; ich gebe ihm mein unsterbliches Teil vertrauensvoll hin, Gott ist mein Vater; Gott ist mein Freund, ich liebe ihn; ich glaube, daß er mich liebt.« »Und werde ich dich wiedersehen, Helen, wenn ich sterbe?« »Du wirst in dieselben Regionen der Glückseligkeit kommen wie ich; derselbe mächtige Allvater wird auch dich an sein Herz nehmen, Jane, zweifle nicht daran.« Wiederum fragte ich, doch dieses Mal nur in Gedanken, »wo sind jene Regionen? Sind sie wirklich?« Und fester schlang ich meine Arme um Helen; sie war mir in diesem Augenblick teurer denn je; mir war, als könne ich sie nicht fortgehen lassen; ich verbarg mein Gesicht an ihrer Brust, Gleich darauf sagte sie in ihrer süßesten Weise: »Wie wohl ich mich fühle! Jener letzte Hustenanfall hat mich ein wenig ermüdet; mir ist, als könnte ich jetzt schlafen; aber verlaß mich nicht, Jane; es ist so schön, dich so nahe zu wissen.« »Ich bleibe bei dir, süße Helen; niemand soll mich von hier fortnehmen.«",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Am nächsten Tage gegen Mittag war ich bereits aufgestanden und angekleidet und saß in einen warmen Shawl gehüllt vor dem Kaminfeuer. Ich fühlte mich körperlich schwach und gebrochen, aber mein schlimmstes Übel war ein unaussprechlicher Jammer der Seele, ein Jammer, der mir fortwährend stille Thränen entlockte, kaum hatte ich einen salzigen Tropfen von meiner Wange getrocknet, als auch schon ein anderer folgte. Und doch meinte ich, daß ich augenblicklich glücklich sein müßte, denn keiner von den Reeds war da, alle waren mit ihrer Mama im großen Wagen spazieren gefahren; auch Abbot nähte in einem anderen Zimmer, und während Bessie hin und her ging, Spielsachen forträumte und Schiebladen ordnete, richtete sie dann und wann ein ungewöhnlich freundliches Wort an mich. Diese Lage der Dinge wäre für mich ein Paradies des Friedens gewesen, für mich, die ich nur an ein Dasein voll unaufhörlichen Tadels und grausame Sklaverei gewöhnt war, – aber in der That waren meine Nerven jetzt in einem solchen Zustande, daß keine Ruhe sie mehr sänftigen, kein Vergnügen sie mehr freudig erregen konnte. Bessie war unten in der Küche gewesen und brachte mir jetzt einen Kuchen herauf, der auf einem gewissen, bunt gemalten Porzellanteller lag, dessen Paradiesvogel, welcher sich auf einem Kranz von Maiglöckchen und Rosenknospen schaukelte, stets eine enthusiastische Bewunderung in mir wach gerufen hatte. Gar oft hatte ich innig gebeten, diesen Teller in die Hand nehmen zu dürfen, um ihn genauer betrachten zu können, bis jetzt hatte man mich aber stets einer solchen Gunst für unwürdig gehalten. ",ja,de
Jane Eyre,,14,Charlotte Brontë,1847,Autobiographie,Roman,"Denn gewiß, nimmer kann es doch sein, daß wir umgekehrt vom Menschen zum Teufel degenerieren? Nein. Das kann ich nicht glauben. Mein Glaubensbekenntnis ist ein anderes. Niemand hat es mich jemals gelehrt, und nur selten spreche ich davon, aber es ist meine ganze Glückseligkeit, und ich klammere mich fest daran, denn es gewährt allen Hoffnung – es macht die Ewigkeit zur Ruhe, zum Frieden – zur himmlischen Heimat, nicht zum Schrecken, nicht zum Abgrund. Und außerdem gewährt dieser Glaube mir die Fähigkeit, zwischen dem Verbrecher und seinem Verbrechen zu unterscheiden. Ich bin im stande, ersterem von Herzen zu vergeben, während ich seine That verabscheue. Und dieser mein Glaube macht auch, daß Rachegefühl mein Herz niemals quält, Zurücksetzung mich nicht zu tief verwundet, Ungerechtigkeit mich niemals ganz zermalmen kann: ich lebe in Frieden und denke an das Ende!« Helens Kopf, den sie immer ein wenig gesenkt trug, sank noch tiefer herab, als sie die letzten Worte sprach. Ich sah es ihren Blicken an, daß sie kein Verlangen trug, noch länger mit mir zu reden, daß sie gern mit ihren eigenen Gedanken allein sein wollte. Man ließ ihr jedoch nicht Zeit zum Nachdenken. Eine Aufseherin, ein großes, grobes Mädchen trat in diesem Augenblick an sie heran und rief im ausgeprägten cumberländischen Accent: »Helen Burns, wenn du nicht hinauf gehst und augenblicklich Ordnung in deiner Schieblade machst und sofort deine Arbeit sauber zusammenfaltest, so werde ich Miß Scatcherd rufen und sie bitten, sich die Sache anzusehen.«",ja,de
Die tanzenden Männchen,,9,Sir Arthur Conan Doyle,1903,Krimi,Erzählung,"»Ich werde mich darnach richten,« sagte er. »Vor allem, meine Herren, muß ich Ihnen mitteilen, daß ich die Dame von Kindheit an kenne. Wir waren sieben Mann in Chicago, und Elsies Vater war die Stütze unseres Bundes. Er war 'n feiner Kerl, der alte Patrick. Er hat auch diese Schrift erfunden, die für das Gekritzel von Kindern gehalten worden wäre, wenn Sie nicht jetzt die Lösung gefunden hätten. Auch Elsie lernte einige unserer Schliche, aber ihr sagte diese Tätigkeit nicht zu; sie nahm ihr bißchen ehrlich erworbenes Vermögen, verließ uns und ging nach London. Sie war mit mir verlobt und würde mich, glaube ich, auch geheiratet haben, wenn ich eine andere Laufbahn eingeschlagen hätte; aber von einem solchen Leben wollte sie nichts wissen. Erst nach ihrer Verheiratung mit diesem Engländer gelang es mir, ihren Aufenthaltsort ausfindig zu machen. Ich schrieb ihr, erhielt jedoch keine Antwort. Dann kam ich selbst herüber, und da Briefe nichts nützten, schrieb ich meine Mitteilungen dahin, wo sie sie sehen und lesen mußte. »Ich bin nun einen Monat hier. Ich wohnte auf jenem Hof, wo ich im Erdgeschoß ein Zimmer inne hatte und alle Nacht nach Belieben ein- und ausgehen konnte. Ich kam aber nicht weiter. Ich versuchte alles, was ich konnte, um Elsie zur Trennung von ihrem Mann zu bewegen. Ich wandte zuerst Schmeicheleien an, später ging ich zu Drohungen über. Daß sie meine Nachrichten las, wußte ich, denn sie hatte einmal eine Antwort darunter geschrieben. Zuletzt schickte sie mir einen Brief, worin sie mich inständig bat, fortzugehen; es würde ihr das Herz brechen, wenn ihr Mann einen Skandal erleben müßte. Sie schrieb, daß sie um drei Uhr morgens, während ihr Mann schliefe, ans Fenster herunterkommen und mit mir sprechen wollte.",ja,de
Die tanzenden Männchen,,9,Sir Arthur Conan Doyle,1903,Krimi,Erzählung,"Die alte Vorhalle mit Eichenholztäfelung und den hohen Fenstern wurde in einen Gerichtssaal verwandelt. Holmes nahm auf einem großen altmodischen Lehnstuhl Platz. Er war ernst und niedergeschlagen, aber in seinem Blick lag Trotz und Unerbittlichkeit. Ich konnte in seinen Augen den festen Vorsatz lesen, daß er seinen Klienten, den er leider nicht gerettet hatte, wenigstens unter allen Umständen rächen wollte. Der Inspektor, der alte grauhaarige Landdoktor, ein Ortspolizist und ich bildeten die Beisitzer dieses eigenartigen Gerichtshofes.Die beiden Mädchen gaben eine ziemlich klare Darstellung des Vorfalls. Sie waren bei einem lauten Knall aus dem Schlaf aufgewacht; kurz darauf hatten sie einen zweiten gehört. Sie schliefen in zwei aneinander stoßenden Kammern. Fräulein King war zur Saunders gestürzt, und sie waren zusammen die Treppe hinuntergelaufen. Die Tür des Arbeitszimmers stand offen, und auf dem Tisch brannte eine Kerze. Ihr Herr lag mitten im Zimmer auf dem Fußboden, das Gesicht nach unten gekehrt. Er war vollständig tot. In der Nähe des Fensters lag seine Frau, mit dem Kopf an die Wand gelehnt. Sie hatte eine furchtbare Verwundung, und die eine Seite war ganz von Blut überströmt. Sie gab noch Lebenszeichen von sich, konnte aber nicht sprechen. Gang und Zimmer waren voll von Pulverdampf. Das Fenster war zu und von innen geschlossen. In diesem Punkt stimmten die Aussagen beider Mädchen vollständig überein. Sie hatten sofort zum Arzt und zur Polizei geschickt. Dann hatten sie mit Hilfe des Dieners und des Stallburschen ihre verwundete Herrin in ihr Zimmer gebracht. Beide Ehegatten hatten vorher das Bett benutzt. Die Frau war angekleidet, der Mann hatte über den Unterkleidern seinen Schlafrock an. Im Arbeitszimmer war nichts angerührt, es stand noch jedes Ding an seinem Platz. Soweit die Mädchen wußten, hatten die Eheleute im besten Einvernehmen gelebt und allgemein als ein sehr glückliches Paar gegolten.",ja,de
Die tanzenden Männchen,,9,Sir Arthur Conan Doyle,1903,Krimi,Erzählung,"Auf der Treppe wurden schwere Tritte hörbar, und im nächsten Moment machte ein großer, frisch aussehender Herr mit glattrasiertem Gesicht unsere Stubentür auf. Seine klaren Augen und seine blühende Gesichtsfarbe sagten uns, daß er entschieden keinen Beruf hatte, der ihn an die BakerstraßeIn dieser befand sich Holmes' Wohnung.fesselte. Er schien bei seinem Eintritt einen Hauch der kräftigen, nervenstärkenden Seeluft seiner Heimat mitzubringen. Als er jedem von uns die Hand geschüttelt hatte und Platz nehmen wollte, fiel sein Blick auf das Papier mit den sonderbaren Zeichen, das ich eben in der Hand gehabt und wieder auf den Tisch gelegt hatte. »Nun, Herr Holmes, was meinen Sie dazu?« rief er mit markiger Stimme aus. »Man hat mir erzählt, daß Ihnen solche rätselhaften Sachen Spaß machten, und ich glaube kaum, daß es eine rätselhaftere gibt als diese. Ich habe den Zettel vorausgeschickt, damit Sie ihn vor meiner Ankunft studieren könnten.« »Es ist wirklich eine seltsame Schreiberei,« erwiderte Holmes. »Auf den ersten Blick könnte man es für das Gekritzel eines Kindes halten. Es besteht aus einer Anzahl kleiner Figuren, die über das Papier tanzen. Warum legen Sie diesem dummen Zeug überhaupt eine besondere Bedeutung und so große Wichtigkeit bei?« »Mir würde es gar nicht einfallen, aber meine Frau tut's. Sie ist darüber zu Tod erschrocken. Sie sagt zwar nichts, ich kann ihr aber die Furcht aus den Augen ablesen, und darum möchte ich der Sache auf den Grund kommen.« Holmes nahm den Zettel und hielt ihn gegen das helle Tageslicht. Es war ein Blatt aus einem Notizbuch. ",ja,de
Das Geheimnis von Cloomber-Hall,,9,Sir Arthur Conan Doyle,1922,Fiktion,Novelle,"»Jetzt weiß ich schon Bescheid!« rief Jameson, das verlassene Gefährt genau betrachtend. »Das Gespann kenne ich gut. Es gehört Herrn Mc. Neil, dem Verwalter aus Wigtown, der die Schlüssel hat.« »Dann können wir ihn am Ende auch sogleich sprechen, da wir doch nun einmal hier sind. Wenn ich mich nicht irre, kommen sie eben.« Während ich die letzten Worte sprach, hörten wir eine Tür schwerfällig zuschlagen, und nach einigen Minuten kamen zwei Männer, der eine eckig und lang, der andere kurz und gedrungen, durch die Dunkelheit auf uns zu. In eifrigem Gespräch begriffen, sahen sie uns nicht, bis sie den Torweg passierten. »Guten Abend, Herr Mc. Neil,« sagte ich, vortretend und den Verwalter, den ich oberflächlich kannte, begrüßend. Der kleine Mann kehrte mir sein Gesicht zu, und ich sah, daß ich mich nicht getäuscht hatte; sein Begleiter jedoch fuhr hastig zurück und verriet die heftigste Erregung. »Was soll das heißen, Mc. Neil?« würgte er mit erstickter Stimme heraus. »Ist das Ihr Versprechen? Was bedeutet dies?« »Ruhig Blut, Herr General, nur ruhig Blut!« antwortete der fette, kleine Agent beschwichtigend, als ob er zu einem Kinde spräche. »Dies ist nur der junge Herr Fothergill West aus Branksome. Es ist mir freilich nicht recht klar, weshalb er gerade heute abend hier ist. Da Sie aber sowieso Nachbarn sein werden, lassen Sie mich die Gelegenheit benutzen, Sie gleich miteinander bekannt zu machen: Herr West – Herr General Heatherstone. Der Herr General ist der zukünftige Pächter von Cloomber-Hall.« Ich hielt dem General meine Hand hin, die er zögernd, halb widerstrebend, ergriff.",ja,de
